"from","to","vessels","xx","yx","xy","yy"
"Mainland Oysters 19","Mainland Mooring 27",1,175.696102545,-36.8222867555,175.465709040333,-36.5225860606667
"Mainland Oysters 19","Mainland Mooring 28",11,175.696102545,-36.8222867555,175.772892556,-36.6005389888
"Mainland Oysters 19","Mainland Mooring 29",4,175.696102545,-36.8222867555,175.814958883,-36.7608098067
"Mainland Oysters 19","Mainland Mooring 30",7,175.696102545,-36.8222867555,175.7147572755,-36.82193521195
"Mainland Oysters 19","Mainland Mooring 50",1,175.696102545,-36.8222867555,175.484314823333,-36.3264657695333
"Mainland Oysters 19","Mainland Mooring 64",1,175.696102545,-36.8222867555,174.799140037429,-36.8335831537
"Mainland Oysters 19","Mainland Mooring 65",1,175.696102545,-36.8222867555,174.829097479333,-36.4237396672
"Mainland Oysters 19","Mainland MR 23",6,175.696102545,-36.8222867555,175.791613051,-36.819740851
"Mainland Oysters 19","Mainland Mussels 19",1,175.696102545,-36.8222867555,175.624788742,-36.6651171306
"Mainland Oysters 19","Mainland Mussels 29",1,175.696102545,-36.8222867555,175.341963074222,-36.1619629048222
"Mainland Oysters 19","Mainland Oysters 9",1,175.696102545,-36.8222867555,175.640636253333,-36.7042623314
"Mainland Oysters 20","Mainland Mooring 34",2,173.152576911,-34.7654374103,173.152576911,-34.842826294
"Mainland Oysters 20","Mainland Mussels 45",1,173.152576911,-34.7654374103,173.1674339535,-34.80671724275
"Mainland Oysters 20","Mainland Oysters 10",1,173.152576911,-34.7654374103,172.963173585097,-34.5360019281194
"Mainland Oysters 21","Mainland Aquaculture 3",14,174.128783634167,-35.2517751985,174.0915419815,-35.22973932065
"Mainland Oysters 21","Mainland Marina 1",2,174.128783634167,-35.2517751985,173.741918150416,-35.0639430610256
"Mainland Oysters 21","Mainland Marina 2",20,174.128783634167,-35.2517751985,174.1034276155,-35.24046385095
"Mainland Oysters 21","Mainland Marina 3",1,174.128783634167,-35.2517751985,174.5550817,-35.6045937777
"Mainland Oysters 21","Mainland Marina 5",1,174.128783634167,-35.2517751985,174.7357559835,-36.39353752665
"Mainland Oysters 21","Mainland Marina 6",1,174.128783634167,-35.2517751985,174.788355122,-36.620952782
"Mainland Oysters 21","Mainland Marina 9",5,174.128783634167,-35.2517751985,174.7806808478,-36.84457156828
"Mainland Oysters 21","Mainland Mooring 29",1,174.128783634167,-35.2517751985,175.814958883,-36.7608098067
"Mainland Oysters 21","Mainland Mooring 35",70,174.128783634167,-35.2517751985,174.115811762778,-35.2454224835259
"Mainland Oysters 21","Mainland Mooring 36",58,174.128783634167,-35.2517751985,174.234434919178,-35.2312827907832
"Mainland Oysters 21","Mainland Mooring 41",11,174.128783634167,-35.2517751985,174.551119822,-35.6207688664667
"Mainland Oysters 21","Mainland Mooring 42",8,174.128783634167,-35.2517751985,174.5217148356,-35.83060401092
"Mainland Oysters 21","Mainland Mooring 44",9,174.128783634167,-35.2517751985,173.7677530242,-35.00289248482
"Mainland Oysters 21","Mainland Mooring 45",4,174.128783634167,-35.2517751985,173.9259022535,-35.02296556645
"Mainland Oysters 21","Mainland Mooring 46",3,174.128783634167,-35.2517751985,174.388682827,-35.3907587621
"Mainland Oysters 21","Mainland Mooring 47",1,174.128783634167,-35.2517751985,174.341140291,-35.312858297
"Mainland Oysters 21","Mainland Mooring 49",1,174.128783634167,-35.2517751985,174.8046800095,-36.30038057365
"Mainland Oysters 21","Mainland Mooring 52",5,174.128783634167,-35.2517751985,175.3452219984,-36.16394118716
"Mainland Oysters 21","Mainland Mooring 59",1,174.128783634167,-35.2517751985,175.0339161016,-36.82694775294
"Mainland Oysters 21","Mainland Mooring 62",1,174.128783634167,-35.2517751985,174.9063578104,-36.88621788714
"Mainland Oysters 21","Mainland Mooring 64",1,174.128783634167,-35.2517751985,174.799140037429,-36.8335831537
"Mainland Oysters 21","Mainland Mooring 65",4,174.128783634167,-35.2517751985,174.829097479333,-36.4237396672
"Mainland Oysters 21","Mainland MR 4",1,174.128783634167,-35.2517751985,174.721480573,-35.4880276837
"Mainland Oysters 21","Mainland Mussels 29",1,174.128783634167,-35.2517751985,175.341963074222,-36.1619629048222
"Mainland Oysters 21","Mainland Oysters 18",1,174.128783634167,-35.2517751985,174.745251841,-36.4157541424
"Mainland Oysters 21","Mainland Oysters 22",77,174.128783634167,-35.2517751985,174.222283953,-35.2200093351
"Mainland Oysters 21","Mainland Oysters 23",1,174.128783634167,-35.2517751985,174.459996629,-35.817853824
"Mainland Oysters 21","Mainland Salmon 12",2,174.128783634167,-35.2517751985,174.817813456,-36.4171652096
"Mainland Oysters 22","Mainland Aquaculture 3",7,174.222283953,-35.2200093351,174.0915419815,-35.22973932065
"Mainland Oysters 22","Mainland Beach 1",1,174.222283953,-35.2200093351,176.955979727,-39.3540981959
"Mainland Oysters 22","Mainland Beach 29",1,174.222283953,-35.2200093351,175.482161136333,-36.1545944806333
"Mainland Oysters 22","Mainland Island 82",1,174.222283953,-35.2200093351,175.104534529658,-35.9100054935395
"Mainland Oysters 22","Mainland Island 85",1,174.222283953,-35.2200093351,173.982146294111,-34.9940633187778
"Mainland Oysters 22","Mainland Marina 14",1,174.222283953,-35.2200093351,176.18072485,-37.66724799505
"Mainland Oysters 22","Mainland Marina 2",9,174.222283953,-35.2200093351,174.1034276155,-35.24046385095
"Mainland Oysters 22","Mainland Marina 3",1,174.222283953,-35.2200093351,174.5550817,-35.6045937777
"Mainland Oysters 22","Mainland Marina 6",1,174.222283953,-35.2200093351,174.788355122,-36.620952782
"Mainland Oysters 22","Mainland Marina 9",5,174.222283953,-35.2200093351,174.7806808478,-36.84457156828
"Mainland Oysters 22","Mainland Mooring 35",22,174.222283953,-35.2200093351,174.115811762778,-35.2454224835259
"Mainland Oysters 22","Mainland Mooring 36",111,174.222283953,-35.2200093351,174.234434919178,-35.2312827907832
"Mainland Oysters 22","Mainland Mooring 41",12,174.222283953,-35.2200093351,174.551119822,-35.6207688664667
"Mainland Oysters 22","Mainland Mooring 42",5,174.222283953,-35.2200093351,174.5217148356,-35.83060401092
"Mainland Oysters 22","Mainland Mooring 44",9,174.222283953,-35.2200093351,173.7677530242,-35.00289248482
"Mainland Oysters 22","Mainland Mooring 45",8,174.222283953,-35.2200093351,173.9259022535,-35.02296556645
"Mainland Oysters 22","Mainland Mooring 46",5,174.222283953,-35.2200093351,174.388682827,-35.3907587621
"Mainland Oysters 22","Mainland Mooring 50",1,174.222283953,-35.2200093351,175.484314823333,-36.3264657695333
"Mainland Oysters 22","Mainland Mooring 60",1,174.222283953,-35.2200093351,175.054278319,-36.7799339133
"Mainland Oysters 22","Mainland Mooring 64",1,174.222283953,-35.2200093351,174.799140037429,-36.8335831537
"Mainland Oysters 22","Mainland Mooring 65",3,174.222283953,-35.2200093351,174.829097479333,-36.4237396672
"Mainland Oysters 22","Mainland MR 4",3,174.222283953,-35.2200093351,174.721480573,-35.4880276837
"Mainland Oysters 22","Mainland Mussels 25",1,174.222283953,-35.2200093351,174.346477385667,-41.1580565286333
"Mainland Oysters 22","Mainland Oysters 21",64,174.222283953,-35.2200093351,174.128783634167,-35.2517751985
"Mainland Oysters 22","Mainland Oysters 23",3,174.222283953,-35.2200093351,174.459996629,-35.817853824
"Mainland Oysters 22","Mainland Oysters 7",1,174.222283953,-35.2200093351,173.770629869,-35.0004994248
"Mainland Oysters 22","Mainland Salmon 12",1,174.222283953,-35.2200093351,174.817813456,-36.4171652096
"Mainland Oysters 23","Mainland Aquaculture 3",1,174.459996629,-35.817853824,174.0915419815,-35.22973932065
"Mainland Oysters 23","Mainland CHS 4",1,174.459996629,-35.817853824,173.437832122,-34.8242664982
"Mainland Oysters 23","Mainland Island 14",2,174.459996629,-35.817853824,174.732904555397,-35.8887008695667
"Mainland Oysters 23","Mainland Island 75",1,174.459996629,-35.817853824,174.889879607,-36.6008138366
"Mainland Oysters 23","Mainland Island 79",3,174.459996629,-35.817853824,175.470518094,-36.133401488375
"Mainland Oysters 23","Mainland Marina 1",2,174.459996629,-35.817853824,173.741918150416,-35.0639430610256
"Mainland Oysters 23","Mainland Marina 12",1,174.459996629,-35.817853824,175.860119601,-37.0004760284
"Mainland Oysters 23","Mainland Marina 14",3,174.459996629,-35.817853824,176.18072485,-37.66724799505
"Mainland Oysters 23","Mainland Marina 21",1,174.459996629,-35.817853824,173.28112545,-41.2598353107
"Mainland Oysters 23","Mainland Marina 5",1,174.459996629,-35.817853824,174.7357559835,-36.39353752665
"Mainland Oysters 23","Mainland Marina 6",5,174.459996629,-35.817853824,174.788355122,-36.620952782
"Mainland Oysters 23","Mainland Marina 9",7,174.459996629,-35.817853824,174.7806808478,-36.84457156828
"Mainland Oysters 23","Mainland Mooring 36",6,174.459996629,-35.817853824,174.234434919178,-35.2312827907832
"Mainland Oysters 23","Mainland Mooring 41",5,174.459996629,-35.817853824,174.551119822,-35.6207688664667
"Mainland Oysters 23","Mainland Mooring 42",58,174.459996629,-35.817853824,174.5217148356,-35.83060401092
"Mainland Oysters 23","Mainland Mooring 43",2,174.459996629,-35.817853824,174.4161348288,-35.80984225945
"Mainland Oysters 23","Mainland Mooring 44",3,174.459996629,-35.817853824,173.7677530242,-35.00289248482
"Mainland Oysters 23","Mainland Mooring 45",1,174.459996629,-35.817853824,173.9259022535,-35.02296556645
"Mainland Oysters 23","Mainland Mooring 46",1,174.459996629,-35.817853824,174.388682827,-35.3907587621
"Mainland Oysters 23","Mainland Mooring 47",1,174.459996629,-35.817853824,174.341140291,-35.312858297
"Mainland Oysters 23","Mainland Mooring 49",1,174.459996629,-35.817853824,174.8046800095,-36.30038057365
"Mainland Oysters 23","Mainland Mooring 50",1,174.459996629,-35.817853824,175.484314823333,-36.3264657695333
"Mainland Oysters 23","Mainland Mooring 51",2,174.459996629,-35.817853824,175.394999821667,-36.2618971699
"Mainland Oysters 23","Mainland Mooring 52",8,174.459996629,-35.817853824,175.3452219984,-36.16394118716
"Mainland Oysters 23","Mainland Mooring 59",1,174.459996629,-35.817853824,175.0339161016,-36.82694775294
"Mainland Oysters 23","Mainland Mooring 60",1,174.459996629,-35.817853824,175.054278319,-36.7799339133
"Mainland Oysters 23","Mainland Mooring 62",1,174.459996629,-35.817853824,174.9063578104,-36.88621788714
"Mainland Oysters 23","Mainland Mooring 65",14,174.459996629,-35.817853824,174.829097479333,-36.4237396672
"Mainland Oysters 23","Mainland MR 19",2,174.459996629,-35.817853824,174.393337915,-35.7931840023
"Mainland Oysters 23","Mainland MR 3",1,174.459996629,-35.817853824,174.840336911,-36.3580937062
"Mainland Oysters 23","Mainland Mussels 29",6,174.459996629,-35.817853824,175.341963074222,-36.1619629048222
"Mainland Oysters 23","Mainland Oysters 21",3,174.459996629,-35.817853824,174.128783634167,-35.2517751985
"Mainland Oysters 23","Mainland Oysters 22",6,174.459996629,-35.817853824,174.222283953,-35.2200093351
"Mainland Oysters 23","Mainland Salmon 12",1,174.459996629,-35.817853824,174.817813456,-36.4171652096
"Mainland Oysters 3","Mainland Marina 10",1,175.125592122,-36.9327534716,174.924367416,-36.880523818525
"Mainland Oysters 3","Mainland Mooring 57",2,175.125592122,-36.9327534716,175.169568132,-36.9355424265
"Mainland Oysters 3","Mainland Mussels 54",1,175.125592122,-36.9327534716,175.16964666,-36.8061142425
"Mainland Oysters 5","Mainland Aquaculture 4",1,175.434618601,-36.8181676908,175.451390291,-36.7329484605
"Mainland Oysters 5","Mainland Marina 9",3,175.434618601,-36.8181676908,174.7806808478,-36.84457156828
"Mainland Oysters 5","Mainland Mooring 25",11,175.434618601,-36.8181676908,175.434166988,-36.8246320442
"Mainland Oysters 5","Mainland Mooring 26",89,175.434618601,-36.8181676908,175.47579357175,-36.764238297875
"Mainland Oysters 5","Mainland Mooring 34",1,175.434618601,-36.8181676908,173.152576911,-34.842826294
"Mainland Oysters 5","Mainland Mooring 59",1,175.434618601,-36.8181676908,175.0339161016,-36.82694775294
"Mainland Oysters 5","Mainland Mooring 61",1,175.434618601,-36.8181676908,175.165210901667,-36.8436440399333
"Mainland Oysters 5","Mainland Mooring 65",1,175.434618601,-36.8181676908,174.829097479333,-36.4237396672
"Mainland Oysters 5","Mainland Mussels 18",19,175.434618601,-36.8181676908,175.436903747595,-36.749949914727
"Mainland Oysters 5","Mainland Mussels 29",1,175.434618601,-36.8181676908,175.341963074222,-36.1619629048222
"Mainland Oysters 5","Mainland Mussels 36",46,175.434618601,-36.8181676908,175.415626737298,-36.9193918025383
"Mainland Oysters 5","Mainland Mussels 37",5,175.434618601,-36.8181676908,175.417070942697,-36.834781053903
"Mainland Oysters 5","Mainland Mussels 52",3,175.434618601,-36.8181676908,175.308385611941,-36.9980188918882
"Mainland Oysters 5","Mainland Mussels 54",1,175.434618601,-36.8181676908,175.16964666,-36.8061142425
"Mainland Oysters 5","Mainland Mussels 57",1,175.434618601,-36.8181676908,175.329888733,-36.9193795507
"Mainland Oysters 5","Mainland Oysters 16",1,175.434618601,-36.8181676908,175.169953813,-36.8029395727
"Mainland Oysters 5","Mainland Oysters 18",1,175.434618601,-36.8181676908,174.745251841,-36.4157541424
"Mainland Oysters 7","Mainland Mooring 44",2,173.770629869,-35.0004994248,173.7677530242,-35.00289248482
"Mainland Oysters 7","Mainland Mooring 45",1,173.770629869,-35.0004994248,173.9259022535,-35.02296556645
"Mainland Oysters 7","Mainland Oysters 21",1,173.770629869,-35.0004994248,174.128783634167,-35.2517751985
"Mainland Oysters 8","Mainland Marina 19",1,174.016835371074,-41.1807266813516,174.0202281785,-41.2646804315
"Mainland Oysters 8","Mainland Marina 20",2,174.016835371074,-41.1807266813516,173.778551490467,-41.2760070606045
"Mainland Oysters 8","Mainland Mooring 75",1,174.016835371074,-41.1807266813516,173.9645409698,-40.99108242362
"Mainland Oysters 8","Mainland Mooring 78",1,174.016835371074,-41.1807266813516,173.873881876836,-41.1878222509433
"Mainland Oysters 9","Mainland Mooring 28",1,175.640636253333,-36.7042623314,175.772892556,-36.6005389888
"Mainland Oysters 9","Mainland Mooring 51",1,175.640636253333,-36.7042623314,175.394999821667,-36.2618971699
"Mainland Oysters 9","Mainland Mooring 60",1,175.640636253333,-36.7042623314,175.054278319,-36.7799339133
"Mainland Oysters 9","Mainland Oysters 19",1,175.640636253333,-36.7042623314,175.696102545,-36.8222867555
"Mainland Salmon 1","Mainland Mooring 77",1,173.962748792691,-41.1068159430192,173.8045390347,-41.06421434934
"Mainland Salmon 1","Mainland MR 17",1,173.962748792691,-41.1068159430192,173.081263108,-40.8869285639
"Mainland Salmon 10","Mainland Island 19",1,168.338361928195,-46.5965250210953,167.756499166,-47.1883169505
"Mainland Salmon 10","Mainland Island 22",1,168.338361928195,-46.5965250210953,168.231924518,-47.0097604917
"Mainland Salmon 10","Mainland Island 99",1,168.338361928195,-46.5965250210953,166.295222925857,-50.5206595164428
"Mainland Salmon 10","Mainland Mooring 87",1,168.338361928195,-46.5965250210953,170.601279825111,-45.8426899575242
"Mainland Salmon 10","Mainland MR 27",1,168.338361928195,-46.5965250210953,178.773571929,-49.6779644981
"Mainland Salmon 10","Mainland MR 5",1,168.338361928195,-46.5965250210953,168.109126032,-46.9407330659
"Mainland Salmon 12","Mainland CHS 63",1,174.817813456,-36.4171652096,175.4310681485,-36.1081288082
"Mainland Salmon 12","Mainland Marina 10",1,174.817813456,-36.4171652096,174.924367416,-36.880523818525
"Mainland Salmon 12","Mainland Marina 5",18,174.817813456,-36.4171652096,174.7357559835,-36.39353752665
"Mainland Salmon 12","Mainland Marina 6",7,174.817813456,-36.4171652096,174.788355122,-36.620952782
"Mainland Salmon 12","Mainland Marina 9",12,174.817813456,-36.4171652096,174.7806808478,-36.84457156828
"Mainland Salmon 12","Mainland Mooring 30",1,174.817813456,-36.4171652096,175.7147572755,-36.82193521195
"Mainland Salmon 12","Mainland Mooring 41",1,174.817813456,-36.4171652096,174.551119822,-35.6207688664667
"Mainland Salmon 12","Mainland Mooring 42",3,174.817813456,-36.4171652096,174.5217148356,-35.83060401092
"Mainland Salmon 12","Mainland Mooring 49",1,174.817813456,-36.4171652096,174.8046800095,-36.30038057365
"Mainland Salmon 12","Mainland Mooring 50",1,174.817813456,-36.4171652096,175.484314823333,-36.3264657695333
"Mainland Salmon 12","Mainland Mooring 52",1,174.817813456,-36.4171652096,175.3452219984,-36.16394118716
"Mainland Salmon 12","Mainland Mooring 54",1,174.817813456,-36.4171652096,174.726266053333,-36.4982412371667
"Mainland Salmon 12","Mainland Mooring 59",1,174.817813456,-36.4171652096,175.0339161016,-36.82694775294
"Mainland Salmon 12","Mainland Mooring 60",1,174.817813456,-36.4171652096,175.054278319,-36.7799339133
"Mainland Salmon 12","Mainland Mooring 62",2,174.817813456,-36.4171652096,174.9063578104,-36.88621788714
"Mainland Salmon 12","Mainland Mooring 64",5,174.817813456,-36.4171652096,174.799140037429,-36.8335831537
"Mainland Salmon 12","Mainland Mooring 65",36,174.817813456,-36.4171652096,174.829097479333,-36.4237396672
"Mainland Salmon 12","Mainland MR 3",4,174.817813456,-36.4171652096,174.840336911,-36.3580937062
"Mainland Salmon 12","Mainland MR 37",1,174.817813456,-36.4171652096,174.794722406,-36.2648185075
"Mainland Salmon 12","Mainland Mussels 58",2,174.817813456,-36.4171652096,174.745251841,-36.3965387897
