from,to,fromnID,tonID,vessels,Perc_tot,xx,yx,xy,yy
Mainland Salmon 12,Mainland Mooring 28,1676,1108,1,0.008832362,174.8178135,-36.41716521,175.7728926,-36.60053899
Mainland Mooring 50,Mainland Mooring 28,1130,1108,12,0.105988341,175.4843148,-36.32646577,175.7728926,-36.60053899
Mainland Oysters 5,Mainland Mooring 28,1603,1108,1,0.008832362,175.4346186,-36.81816769,175.7728926,-36.60053899
Mainland MR 2,Mainland Mooring 28,1185,1108,2,0.017664724,176.2608625,-37.26126482,175.7728926,-36.60053899
Mainland Island 67,Mainland Mooring 28,1468,1108,2,0.017664724,176.0817094,-36.9588859,175.7728926,-36.60053899
Mainland Aquaculture 3,Mainland Mooring 28,1679,1108,1,0.008832362,174.091542,-35.22973932,175.7728926,-36.60053899
Mainland Island 79,Mainland Mooring 28,1571,1108,1,0.008832362,175.4705181,-36.13340149,175.7728926,-36.60053899
Mainland MR 18,Mainland Mooring 28,1202,1108,1,0.008832362,174.2875294,-41.11421859,175.7728926,-36.60053899
Mainland Marina 10,Mainland Mooring 28,1062,1108,3,0.026497085,174.9243674,-36.88052382,175.7728926,-36.60053899
Mainland Mooring 64,Mainland Mooring 28,1144,1108,1,0.008832362,174.79914,-36.83358315,175.7728926,-36.60053899
Mainland MR 23,Mainland Mooring 28,1207,1108,1,0.008832362,175.7916131,-36.81974085,175.7728926,-36.60053899
Mainland Beach 69,Mainland Mooring 28,1436,1108,80,0.706588942,175.8625014,-36.87548225,175.7728926,-36.60053899
Mainland Mooring 36,Mainland Mooring 28,1116,1108,27,0.238473768,174.2344349,-35.23128279,175.7728926,-36.60053899
Mainland Marina 4,Mainland Mooring 28,1056,1108,1,0.008832362,174.4165507,-35.81754382,175.7728926,-36.60053899
Mainland Mooring 26,Mainland Mooring 28,1106,1108,2,0.017664724,175.4757936,-36.7642383,175.7728926,-36.60053899
Mainland Island 63,Mainland Mooring 28,1556,1108,46,0.406288642,175.9197145,-37.08604227,175.7728926,-36.60053899
Mainland Island 75,Mainland Mooring 28,1567,1108,1,0.008832362,174.8898796,-36.60081384,175.7728926,-36.60053899
Mainland Marina 6,Mainland Mooring 28,1058,1108,1,0.008832362,174.7883551,-36.62095278,175.7728926,-36.60053899
Mainland Marina 13,Mainland Mooring 28,1065,1108,13,0.114820703,175.8665103,-37.19703585,175.7728926,-36.60053899
Mainland CHS 13,Mainland Mooring 28,1237,1108,1,0.008832362,175.8876789,-37.11066046,175.7728926,-36.60053899
Mainland Mooring 30,Mainland Mooring 28,1110,1108,19,0.167814874,175.7147573,-36.82193521,175.7728926,-36.60053899
Mainland Island 74,Mainland Mooring 28,1566,1108,1,0.008832362,175.5515877,-36.59267813,175.7728926,-36.60053899
Mainland Mooring 52,Mainland Mooring 28,1132,1108,10,0.088323618,175.345222,-36.16394119,175.7728926,-36.60053899
Mainland Mooring 29,Mainland Mooring 28,1109,1108,58,0.512276983,175.8149589,-36.76080981,175.7728926,-36.60053899
Mainland Marina 14,Mainland Mooring 28,1066,1108,45,0.39745628,176.1807249,-37.667248,175.7728926,-36.60053899
Mainland Oysters 21,Mainland Mooring 28,1683,1108,5,0.044161809,174.1287836,-35.2517752,175.7728926,-36.60053899
Mainland Mussels 22,Mainland Mooring 28,1632,1108,2,0.017664724,175.4674524,-36.51428026,175.7728926,-36.60053899
Mainland Island 10,Mainland Mooring 28,1471,1108,1,0.008832362,175.7935763,-36.69853323,175.7728926,-36.60053899
Mainland CHS 63,Mainland Mooring 28,1287,1108,1,0.008832362,175.4310681,-36.10812881,175.7728926,-36.60053899
Mainland Marina 16,Mainland Mooring 28,1068,1108,1,0.008832362,176.8923432,-39.48322706,175.7728926,-36.60053899
Mainland Beach 10,Mainland Mooring 28,1376,1108,1,0.008832362,175.7914444,-36.69344444,175.7728926,-36.60053899
Mainland Oysters 9,Mainland Mooring 28,1645,1108,2,0.017664724,175.6406363,-36.70426233,175.7728926,-36.60053899
Mainland Mooring 61,Mainland Mooring 28,1141,1108,2,0.017664724,175.1652109,-36.84364404,175.7728926,-36.60053899
Mainland Mooring 32,Mainland Mooring 28,1112,1108,1,0.008832362,175.8764112,-37.19695687,175.7728926,-36.60053899
Mainland Mooring 27,Mainland Mooring 28,1107,1108,8,0.070658894,175.465709,-36.52258606,175.7728926,-36.60053899
Mainland Mooring 25,Mainland Mooring 28,1105,1108,1,0.008832362,175.434167,-36.82463204,175.7728926,-36.60053899
Mainland Mooring 58,Mainland Mooring 28,1138,1108,3,0.026497085,174.9849346,-36.75476649,175.7728926,-36.60053899
Mainland Island 11,Mainland Mooring 28,1472,1108,1,0.008832362,175.8746827,-36.64255099,175.7728926,-36.60053899
Mainland Mooring 41,Mainland Mooring 28,1121,1108,1,0.008832362,174.5511198,-35.62076887,175.7728926,-36.60053899
Mainland Mooring 51,Mainland Mooring 28,1131,1108,4,0.035329447,175.3949998,-36.26189717,175.7728926,-36.60053899
Mainland Marina 9,Mainland Mooring 28,1061,1108,5,0.044161809,174.7806808,-36.84457157,175.7728926,-36.60053899
Mainland CHS 11,Mainland Mooring 28,1235,1108,1,0.008832362,175.4108473,-36.58847647,175.7728926,-36.60053899
Mainland Mooring 36,Mainland Mooring 29,1116,1109,1,0.008832362,174.2344349,-35.23128279,175.8149589,-36.76080981
Mainland Mooring 28,Mainland Mooring 29,1108,1109,9,0.079491256,175.7728926,-36.60053899,175.8149589,-36.76080981
Mainland Mooring 9,Mainland Mooring 29,1089,1109,25,0.220809044,176.1834135,-37.66859873,175.8149589,-36.76080981
Mainland Mooring 27,Mainland Mooring 29,1107,1109,4,0.035329447,175.465709,-36.52258606,175.8149589,-36.76080981
Mainland Island 72,Mainland Mooring 29,1564,1109,1,0.008832362,175.1703413,-36.72299274,175.8149589,-36.76080981
Mainland Island 63,Mainland Mooring 29,1556,1109,3,0.026497085,175.9197145,-37.08604227,175.8149589,-36.76080981
Mainland Marina 11,Mainland Mooring 29,1063,1109,5,0.044161809,175.7063407,-36.82209969,175.8149589,-36.76080981
Mainland Mooring 30,Mainland Mooring 29,1110,1109,5,0.044161809,175.7147573,-36.82193521,175.8149589,-36.76080981
Mainland Oysters 16,Mainland Mooring 29,1597,1109,1,0.008832362,175.1699538,-36.80293957,175.8149589,-36.76080981
Mainland Mooring 52,Mainland Mooring 30,1132,1110,25,0.220809044,175.345222,-36.16394119,175.7147573,-36.82193521
Mainland Mussels 36,Mainland Mooring 30,1644,1110,4,0.035329447,175.4156267,-36.9193918,175.7147573,-36.82193521
Mainland Mooring 29,Mainland Mooring 30,1109,1110,5,0.044161809,175.8149589,-36.76080981,175.7147573,-36.82193521
Mainland Marina 14,Mainland Mooring 30,1066,1110,4,0.035329447,176.1807249,-37.667248,175.7147573,-36.82193521
Mainland Marina 4,Mainland Mooring 30,1056,1110,1,0.008832362,174.4165507,-35.81754382,175.7147573,-36.82193521
Mainland Mooring 51,Mainland Mooring 30,1131,1110,1,0.008832362,175.3949998,-36.26189717,175.7147573,-36.82193521
Mainland Mooring 28,Mainland Mooring 30,1108,1110,21,0.185479597,175.7728926,-36.60053899,175.7147573,-36.82193521
Mainland Mooring 21,Mainland Mooring 30,1101,1110,25,0.220809044,174.8476577,-41.35326034,175.7147573,-36.82193521
Mainland Island 63,Mainland Mooring 30,1556,1110,1,0.008832362,175.9197145,-37.08604227,175.7147573,-36.82193521
Mainland Mooring 62,Mainland Mooring 30,1142,1110,1,0.008832362,174.9063578,-36.88621789,175.7147573,-36.82193521
Mainland Beach 10,Mainland Mooring 30,1376,1110,1,0.008832362,175.7914444,-36.69344444,175.7147573,-36.82193521
Mainland Mussels 19,Mainland Mooring 31,1628,1111,1,0.008832362,175.6247887,-36.66511713,175.854999,-37.00717305
Mainland MR 2,Mainland Mooring 31,1185,1111,1,0.008832362,176.2608625,-37.26126482,175.854999,-37.00717305
Mainland Marina 14,Mainland Mooring 31,1066,1111,3,0.026497085,176.1807249,-37.667248,175.854999,-37.00717305
Mainland Marina 13,Mainland Mooring 32,1065,1112,1,0.008832362,175.8665103,-37.19703585,175.8764112,-37.19695687
Mainland Mooring 28,Mainland Mooring 32,1108,1112,2,0.017664724,175.7728926,-36.60053899,175.8764112,-37.19695687
Mainland Marina 16,Mainland Mooring 32,1068,1112,6,0.052994171,176.8923432,-39.48322706,175.8764112,-37.19695687
Mainland Marina 19,Mainland Mooring 32,1071,1112,3,0.026497085,174.0202282,-41.26468043,175.8764112,-37.19695687
Mainland Mooring 65,Mainland Mooring 32,1145,1112,1,0.008832362,174.8290975,-36.42373967,175.8764112,-37.19695687
Mainland Marina 14,Mainland Mooring 32,1066,1112,7,0.061826532,176.1807249,-37.667248,175.8764112,-37.19695687
Mainland MR 2,Mainland Mooring 34,1185,1114,1,0.008832362,176.2608625,-37.26126482,173.1525769,-34.84282629
Mainland Mooring 58,Mainland Mooring 34,1138,1114,1,0.008832362,174.9849346,-36.75476649,173.1525769,-34.84282629
Mainland CHS 4,Mainland Mooring 34,1228,1114,1,0.008832362,173.4378321,-34.8242665,173.1525769,-34.84282629
Mainland Mooring 60,Mainland Mooring 34,1140,1114,1,0.008832362,175.0542783,-36.77993391,173.1525769,-34.84282629
Mainland Oysters 18,Mainland Mooring 35,1607,1115,1,0.008832362,174.7452518,-36.41575414,174.1158118,-35.24542248
Mainland Mooring 47,Mainland Mooring 35,1127,1115,20,0.176647235,174.3411403,-35.3128583,174.1158118,-35.24542248
Mainland Mooring 36,Mainland Mooring 35,1116,1115,14,0.123653065,174.2344349,-35.23128279,174.1158118,-35.24542248
Mainland Marina 9,Mainland Mooring 35,1061,1115,1,0.008832362,174.7806808,-36.84457157,174.1158118,-35.24542248
Mainland CHS 7,Mainland Mooring 35,1231,1115,1,0.008832362,174.578853,-35.74037133,174.1158118,-35.24542248
Mainland Mooring 44,Mainland Mooring 35,1124,1115,3,0.026497085,173.767753,-35.00289248,174.1158118,-35.24542248
Mainland Oysters 21,Mainland Mooring 35,1683,1115,22,0.194311959,174.1287836,-35.2517752,174.1158118,-35.24542248
Mainland Mooring 28,Mainland Mooring 35,1108,1115,1,0.008832362,175.7728926,-36.60053899,174.1158118,-35.24542248
Mainland Marina 16,Mainland Mooring 35,1068,1115,3,0.026497085,176.8923432,-39.48322706,174.1158118,-35.24542248
Mainland Oysters 23,Mainland Mooring 35,1685,1115,1,0.008832362,174.4599966,-35.81785382,174.1158118,-35.24542248
Mainland Aquaculture 3,Mainland Mooring 36,1679,1116,89,0.786080198,174.091542,-35.22973932,174.2344349,-35.23128279
Mainland Mooring 46,Mainland Mooring 36,1126,1116,68,0.600600601,174.3886828,-35.39075876,174.2344349,-35.23128279
Mainland Mooring 9,Mainland Mooring 36,1089,1116,25,0.220809044,176.1834135,-37.66859873,174.2344349,-35.23128279
Mainland Island 10,Mainland Mooring 36,1471,1116,1,0.008832362,175.7935763,-36.69853323,174.2344349,-35.23128279
Mainland Mooring 65,Mainland Mooring 36,1145,1116,19,0.167814874,174.8290975,-36.42373967,174.2344349,-35.23128279
Mainland Marina 2,Mainland Mooring 36,1054,1116,32,0.282635577,174.1034276,-35.24046385,174.2344349,-35.23128279
Mainland Marina 6,Mainland Mooring 36,1058,1116,2,0.017664724,174.7883551,-36.62095278,174.2344349,-35.23128279
Mainland Marina 14,Mainland Mooring 36,1066,1116,2,0.017664724,176.1807249,-37.667248,174.2344349,-35.23128279
Mainland Island 84,Mainland Mooring 36,1477,1116,11,0.09715598,174.4612136,-35.47498265,174.2344349,-35.23128279
Mainland Oysters 12,Mainland Mooring 36,1663,1116,5,0.044161809,174.0151343,-35.11777579,174.2344349,-35.23128279
Mainland Beach 29,Mainland Mooring 36,1395,1116,1,0.008832362,175.4821611,-36.15459448,174.2344349,-35.23128279
Mainland Mussels 29,Mainland Mooring 36,1625,1116,3,0.026497085,175.3419631,-36.1619629,174.2344349,-35.23128279
Mainland MR 4,Mainland Mooring 36,1187,1116,4,0.035329447,174.7214806,-35.48802768,174.2344349,-35.23128279
Mainland Island 78,Mainland Mooring 36,1570,1116,1,0.008832362,175.0796397,-36.18520786,174.2344349,-35.23128279
Mainland Mooring 45,Mainland Mooring 36,1125,1116,31,0.273803215,173.9259023,-35.02296557,174.2344349,-35.23128279
Mainland Mussels 54,Mainland Mooring 36,1694,1116,1,0.008832362,175.1696467,-36.80611424,174.2344349,-35.23128279
Mainland Oysters 22,Mainland Mooring 36,1684,1116,77,0.680091857,174.222284,-35.22000934,174.2344349,-35.23128279
Mainland CHS 63,Mainland Mooring 36,1287,1116,1,0.008832362,175.4310681,-36.10812881,174.2344349,-35.23128279
Mainland Island 14,Mainland Mooring 36,1476,1116,1,0.008832362,174.7329046,-35.88870087,174.2344349,-35.23128279
Mainland Mooring 58,Mainland Mooring 36,1138,1116,1,0.008832362,174.9849346,-36.75476649,174.2344349,-35.23128279
Mainland Mooring 28,Mainland Mooring 36,1108,1116,2,0.017664724,175.7728926,-36.60053899,174.2344349,-35.23128279
Mainland Marina 10,Mainland Mooring 36,1062,1116,1,0.008832362,174.9243674,-36.88052382,174.2344349,-35.23128279
Mainland CHS 64,Mainland Mooring 36,1288,1116,1,0.008832362,175.477856,-36.2195626,174.2344349,-35.23128279
Mainland Mooring 51,Mainland Mooring 36,1131,1116,1,0.008832362,175.3949998,-36.26189717,174.2344349,-35.23128279
Mainland Mooring 41,Mainland Mooring 36,1121,1116,47,0.415121003,174.5511198,-35.62076887,174.2344349,-35.23128279
Mainland Oysters 23,Mainland Mooring 36,1685,1116,6,0.052994171,174.4599966,-35.81785382,174.2344349,-35.23128279
Mainland Oysters 21,Mainland Mooring 36,1683,1116,189,1.669316375,174.1287836,-35.2517752,174.2344349,-35.23128279
Mainland Marina 1,Mainland Mooring 36,1053,1116,16,0.141317788,173.7419182,-35.06394306,174.2344349,-35.23128279
Mainland Mooring 44,Mainland Mooring 36,1124,1116,8,0.070658894,173.767753,-35.00289248,174.2344349,-35.23128279
Mainland Mooring 52,Mainland Mooring 36,1132,1116,2,0.017664724,175.345222,-36.16394119,174.2344349,-35.23128279
Mainland Mooring 47,Mainland Mooring 36,1127,1116,45,0.39745628,174.3411403,-35.3128583,174.2344349,-35.23128279
Mainland Island 63,Mainland Mooring 36,1556,1116,1,0.008832362,175.9197145,-37.08604227,174.2344349,-35.23128279
Mainland Oysters 14,Mainland Mooring 37,1666,1117,1,0.008832362,173.3179956,-34.90895024,174.0281519,-35.11777579
Mainland Mussels 29,Mainland Mooring 37,1625,1117,3,0.026497085,175.3419631,-36.1619629,174.0281519,-35.11777579
Mainland Mooring 51,Mainland Mooring 37,1131,1117,1,0.008832362,175.3949998,-36.26189717,174.0281519,-35.11777579
Mainland Beach 34,Mainland Mooring 37,1400,1117,1,0.008832362,173.3902896,-34.90263937,174.0281519,-35.11777579
Mainland Mooring 44,Mainland Mooring 37,1124,1117,5,0.044161809,173.767753,-35.00289248,174.0281519,-35.11777579
Mainland Salmon 12,Mainland Mooring 39,1676,1119,3,0.026497085,174.8178135,-36.41716521,174.6263955,-36.08844195
Mainland Mooring 65,Mainland Mooring 39,1145,1119,1,0.008832362,174.8290975,-36.42373967,174.6263955,-36.08844195
Mainland Island 85,Mainland Mooring 40,1575,1120,1,0.008832362,173.9821463,-34.99406332,173.5128284,-34.9897998
Mainland Mooring 44,Mainland Mooring 40,1124,1120,13,0.114820703,173.767753,-35.00289248,173.5128284,-34.9897998
Mainland Mussels 45,Mainland Mooring 40,1669,1120,63,0.556438792,173.167434,-34.80671724,173.5128284,-34.9897998
Mainland Oysters 21,Mainland Mooring 40,1683,1120,2,0.017664724,174.1287836,-35.2517752,173.5128284,-34.9897998
Mainland Oysters 22,Mainland Mooring 40,1684,1120,3,0.026497085,174.222284,-35.22000934,173.5128284,-34.9897998
Mainland Mooring 45,Mainland Mooring 40,1125,1120,14,0.123653065,173.9259023,-35.02296557,173.5128284,-34.9897998
Mainland Island 12,Mainland Mooring 41,1474,1121,1,0.008832362,175.1519787,-35.93326371,174.5511198,-35.62076887
Mainland Aquaculture 3,Mainland Mooring 41,1679,1121,1,0.008832362,174.091542,-35.22973932,174.5511198,-35.62076887
Mainland Marina 6,Mainland Mooring 41,1058,1121,2,0.017664724,174.7883551,-36.62095278,174.5511198,-35.62076887
Mainland Mooring 35,Mainland Mooring 41,1115,1121,11,0.09715598,174.1158118,-35.24542248,174.5511198,-35.62076887
Mainland Mooring 50,Mainland Mooring 41,1130,1121,1,0.008832362,175.4843148,-36.32646577,174.5511198,-35.62076887
Mainland Oysters 23,Mainland Mooring 41,1685,1121,2,0.017664724,174.4599966,-35.81785382,174.5511198,-35.62076887
Mainland Mooring 46,Mainland Mooring 41,1126,1121,84,0.741918389,174.3886828,-35.39075876,174.5511198,-35.62076887
Mainland Mussels 29,Mainland Mooring 41,1625,1121,2,0.017664724,175.3419631,-36.1619629,174.5511198,-35.62076887
Mainland Island 82,Mainland Mooring 41,1475,1121,4,0.035329447,175.1045345,-35.91000549,174.5511198,-35.62076887
Mainland Mooring 42,Mainland Mooring 41,1122,1121,15,0.132485427,174.5217148,-35.83060401,174.5511198,-35.62076887
Mainland MR 19,Mainland Mooring 41,1203,1121,3,0.026497085,174.3933379,-35.793184,174.5511198,-35.62076887
Mainland Mooring 51,Mainland Mooring 41,1131,1121,1,0.008832362,175.3949998,-36.26189717,174.5511198,-35.62076887
Mainland Marina 5,Mainland Mooring 41,1057,1121,1,0.008832362,174.735756,-36.39353753,174.5511198,-35.62076887
Mainland Mooring 58,Mainland Mooring 41,1138,1121,2,0.017664724,174.9849346,-36.75476649,174.5511198,-35.62076887
Mainland Mooring 47,Mainland Mooring 41,1127,1121,7,0.061826532,174.3411403,-35.3128583,174.5511198,-35.62076887
Mainland Mooring 36,Mainland Mooring 41,1116,1121,70,0.618265324,174.2344349,-35.23128279,174.5511198,-35.62076887
Mainland Beach 69,Mainland Mooring 41,1436,1121,1,0.008832362,175.8625014,-36.87548225,174.5511198,-35.62076887
Mainland Oysters 21,Mainland Mooring 41,1683,1121,12,0.105988341,174.1287836,-35.2517752,174.5511198,-35.62076887
Mainland Marina 1,Mainland Mooring 41,1053,1121,1,0.008832362,173.7419182,-35.06394306,174.5511198,-35.62076887
Mainland Mooring 52,Mainland Mooring 41,1132,1121,39,0.344462109,175.345222,-36.16394119,174.5511198,-35.62076887
Mainland Oysters 23,Mainland Mooring 42,1685,1122,9,0.079491256,174.4599966,-35.81785382,174.5217148,-35.83060401
Mainland Island 81,Mainland Mooring 42,1573,1122,1,0.008832362,174.6976664,-36.00200544,174.5217148,-35.83060401
Mainland Salmon 12,Mainland Mooring 42,1676,1122,5,0.044161809,174.8178135,-36.41716521,174.5217148,-35.83060401
Mainland Mooring 41,Mainland Mooring 42,1121,1122,9,0.079491256,174.5511198,-35.62076887,174.5217148,-35.83060401
Mainland Marina 3,Mainland Mooring 42,1055,1122,3,0.026497085,174.5550817,-35.60459378,174.5217148,-35.83060401
Mainland MR 19,Mainland Mooring 42,1203,1122,10,0.088323618,174.3933379,-35.793184,174.5217148,-35.83060401
Mainland Mooring 65,Mainland Mooring 42,1145,1122,15,0.132485427,174.8290975,-36.42373967,174.5217148,-35.83060401
Mainland Mooring 54,Mainland Mooring 42,1134,1122,2,0.017664724,174.7262661,-36.49824124,174.5217148,-35.83060401
Mainland Mooring 64,Mainland Mooring 42,1144,1122,2,0.017664724,174.79914,-36.83358315,174.5217148,-35.83060401
Mainland Island 82,Mainland Mooring 42,1475,1122,1,0.008832362,175.1045345,-35.91000549,174.5217148,-35.83060401
Mainland Mooring 39,Mainland Mooring 42,1119,1122,1,0.008832362,174.6263955,-36.08844195,174.5217148,-35.83060401
Mainland Marina 9,Mainland Mooring 42,1061,1122,4,0.035329447,174.7806808,-36.84457157,174.5217148,-35.83060401
Mainland Mooring 44,Mainland Mooring 42,1124,1122,2,0.017664724,173.767753,-35.00289248,174.5217148,-35.83060401
Mainland Mooring 52,Mainland Mooring 42,1132,1122,6,0.052994171,175.345222,-36.16394119,174.5217148,-35.83060401
Mainland Mooring 36,Mainland Mooring 42,1116,1122,4,0.035329447,174.2344349,-35.23128279,174.5217148,-35.83060401
Mainland MR 4,Mainland Mooring 42,1187,1122,4,0.035329447,174.7214806,-35.48802768,174.5217148,-35.83060401
Mainland Marina 4,Mainland Mooring 42,1056,1122,16,0.141317788,174.4165507,-35.81754382,174.5217148,-35.83060401
Mainland Mooring 65,Mainland Mooring 43,1145,1123,4,0.035329447,174.8290975,-36.42373967,174.4161348,-35.80984226
Mainland Mooring 52,Mainland Mooring 43,1132,1123,4,0.035329447,175.345222,-36.16394119,174.4161348,-35.80984226
Mainland Marina 14,Mainland Mooring 43,1066,1123,1,0.008832362,176.1807249,-37.667248,174.4161348,-35.80984226
Mainland Marina 10,Mainland Mooring 43,1062,1123,1,0.008832362,174.9243674,-36.88052382,174.4161348,-35.80984226
Mainland Mooring 36,Mainland Mooring 44,1116,1124,9,0.079491256,174.2344349,-35.23128279,173.767753,-35.00289248
